channel,sku,shipment_id,quantity_sold,quantity_returned,gross_sale,taxes,net_sales,created_at
online,SKU-06667,SHP-0029365,4,3,720,151.2,568.8,2025-07-18 13:59:29.000000 UTC
wholesale,SKU-04221,SHP-0019082,1,0,90,0,90,2026-02-28 07:38:38.000000 UTC
wholesale,SKU-05200,SHP-0002604,2,0,360,0,360,2026-02-28 06:07:08.000000 UTC
wholesale,SKU-09585,SHP-0009233,3,0,840,0,840,2026-02-28 20:44:19.000000 UTC
retail,SKU-09631,SHP-0022097,3,0,840,176.4,663.6,2026-02-28 19:55:44.000000 UTC
online,SKU-08843,SHP-0004593,3,0,540,113.4,426.6,2026-02-28 16:42:39.000000 UTC
online,SKU-03564,SHP-0011589,3,0,1350,283.5,1066.5,2026-02-28 19:07:46.000000 UTC
wholesale,SKU-06952,SHP-0018920,4,0,800,0,800,2026-02-28 03:40:43.000000 UTC
wholesale,SKU-03131,SHP-0007116,4,0,400,0,400,2026-02-28 15:32:00.000000 UTC
online,SKU-06838,SHP-0025104,4,0,480,100.8,379.2,2026-02-28 01:16:26.000000 UTC
wholesale,SKU-03628,SHP-0027604,1,0,90,0,90,2025-07-01 05:04:46.000000 UTC
wholesale,SKU-02779,SHP-0020756,2,0,160,0,160,2025-07-01 08:44:02.000000 UTC
wholesale,SKU-06130,SHP-0025173,1,0,30,0,30,2025-07-01 18:00:53.000000 UTC
wholesale,SKU-06665,SHP-0020903,1,0,250,0,250,2025-07-01 21:13:10.000000 UTC
wholesale,SKU-02366,SHP-0019762,3,0,750,0,750,2025-07-01 23:21:05.000000 UTC
online,SKU-02243,SHP-0029889,4,0,880,184.8,695.2,2025-07-01 01:20:26.000000 UTC
wholesale,SKU-05898,SHP-0021864,2,0,360,0,360,2024-10-25 09:52:33.000000 UTC
wholesale,SKU-05221,SHP-0010802,1,0,550,0,550,2024-10-25 16:18:59.000000 UTC
online,SKU-09585,SHP-0029389,3,0,840,176.4,663.6,2024-10-25 15:02:43.000000 UTC
wholesale,SKU-05413,SHP-0001321,1,0,30,0,30,2024-07-03 04:27:25.000000 UTC
wholesale,SKU-05506,SHP-9579982,2,0,440,0,440,2024-07-03 00:59:12.000000 UTC
wholesale,SKU-01813,SHP-0025150,2,0,1100,0,1100,2024-07-03 04:23:26.000000 UTC
wholesale,SKU-06070,SHP-0004480,2,2,400,0,400,2024-07-03 09:49:23.000000 UTC
online,SKU-05221,SHP-0009087,2,0,1100,231,869,2024-07-03 04:28:49.000000 UTC
online,SKU-07141,SHP-0022983,2,0,1100,231,869,2024-07-03 20:17:55.000000 UTC
wholesale,SKU-06667,SHP-0018507,3,1,540,0,540,2024-07-03 00:40:31.000000 UTC
online,SKU-07599,SHP-0001093,3,0,660,138.6,521.4,2024-07-03 04:48:03.000000 UTC
retail,SKU-04270,SHP-0026432,4,0,880,184.8,695.2,2024-07-03 11:40:58.000000 UTC
online,SKU-07051,SHP-0022029,4,0,320,67.2,252.8,2024-07-03 07:33:46.000000 UTC
online,SKU-03006,SHP-0020779,4,0,480,100.8,379.2,2024-07-03 07:07:56.000000 UTC
wholesale,SKU-05498,SHP-0019112,1,0,400,0,400,2025-11-22 00:11:48.000000 UTC
wholesale,SKU-03880,SHP-0016231,1,0,30,0,30,2025-11-22 02:56:30.000000 UTC
wholesale,SKU-02610,SHP-0009143,1,0,400,0,400,2025-11-22 06:09:01.000000 UTC
wholesale,SKU-05413,SHP-0024216,1,0,30,0,30,2025-11-22 16:16:15.000000 UTC
wholesale,SKU-06044,SHP-0016631,2,1,700,0,700,2025-11-22 22:23:12.000000 UTC
retail,SKU-04882,SHP-0008048,3,0,840,176.4,663.6,2025-11-22 13:47:12.000000 UTC
online,SKU-02680,SHP-0029459,3,0,1200,252,948,2025-11-22 09:50:31.000000 UTC
marketplace,SKU-08313,SHP-0002574,3,3,1050,220.5,829.5,2025-11-22 06:54:56.000000 UTC
online,SKU-04081,SHP-0026167,4,0,1600,336,1264,2025-11-22 10:00:07.000000 UTC
retail,SKU-02497,SHP-0001648,4,0,1120,235.2,884.8,2025-11-22 16:59:25.000000 UTC
wholesale,SKU-07584,SHP-0013951,2,0,600,0,600,2026-01-07 11:17:20.000000 UTC
online,SKU-05523,SHP-0012819,4,1,1400,294,1106,2026-01-07 21:28:02.000000 UTC
wholesale,SKU-04221,SHP-0018516,1,0,90,0,90,2025-03-29 01:04:45.000000 UTC
wholesale,SKU-02366,SHP-0016151,1,0,250,0,250,2025-03-29 17:27:41.000000 UTC
online,SKU-05498,SHP-0003312,2,0,800,168,632,2025-03-29 03:28:32.000000 UTC
wholesale,SKU-01813,SHP-0025693,3,0,1650,0,1650,2025-03-29 11:57:37.000000 UTC
online,SKU-09176,SHP-0013483,4,0,1000,210,790,2025-03-29 19:50:21.000000 UTC
wholesale,SKU-02610,SHP-0026803,1,0,400,0,400,2025-02-06 14:23:10.000000 UTC
online,SKU-04869,SHP-0026876,2,0,1100,231,869,2025-02-06 10:29:13.000000 UTC
retail,SKU-07829,SHP-0026915,3,0,1050,220.5,829.5,2025-02-06 11:22:22.000000 UTC
wholesale,SKU-05523,SHP-0007183,4,0,1400,0,1400,2025-02-06 06:55:36.000000 UTC
retail,SKU-01813,SHP-0015571,4,0,2200,462,1738,2025-02-06 17:08:34.000000 UTC
wholesale,SKU-04971,SHP-0007082,2,0,240,0,240,2025-02-02 19:56:27.000000 UTC
online,SKU-05498,SHP-0029276,2,0,800,168,632,2025-02-02 18:31:02.000000 UTC
online,SKU-07252,SHP-0023324,3,2,1350,283.5,1066.5,2025-02-02 09:52:40.000000 UTC
retail,SKU-06070,SHP-0025706,4,0,800,168,632,2025-02-02 08:44:01.000000 UTC
online,SKU-03888,SHP-0000030,4,0,480,100.8,379.2,2025-02-02 00:50:40.000000 UTC
online,SKU-01813,SHP-0002660,2,1,1100,231,869,2024-09-30 12:50:28.000000 UTC
online,SKU-05203,SHP-0026467,3,1,270,56.7,213.3,2024-09-30 00:37:35.000000 UTC
online,SKU-04869,SHP-0017601,3,0,1650,346.5,1303.5,2024-09-30 09:08:20.000000 UTC
online,SKU-03093,SHP-0003139,3,0,540,113.4,426.6,2024-09-30 00:40:17.000000 UTC
online,SKU-05145,SHP-0006947,3,0,1200,252,948,2024-09-30 20:27:02.000000 UTC
wholesale,SKU-05498,SHP-0019770,1,0,400,0,400,2025-03-11 06:29:10.000000 UTC
wholesale,SKU-02367,SHP-0018153,2,0,240,0,240,2025-03-11 11:02:38.000000 UTC
wholesale,SKU-02130,SHP-0017408,2,0,560,0,560,2025-03-11 23:37:04.000000 UTC
retail,SKU-09423,SHP-0027534,4,0,480,100.8,379.2,2025-03-11 21:49:12.000000 UTC
wholesale,SKU-02427,SHP-0026779,1,0,60,0,60,2025-06-07 10:18:14.000000 UTC
wholesale,SKU-07824,SHP-0023664,2,0,560,0,560,2025-06-07 22:04:06.000000 UTC
online,SKU-91989,SHP-0013079,3,0,1050,220.5,829.5,2025-06-07 04:33:28.000000 UTC
retail,SKU-01677,SHP-0028666,4,0,1120,235.2,884.8,2025-06-07 06:25:45.000000 UTC
online,SKU-07957,SHP-0026311,4,0,320,67.2,252.8,2025-06-07 13:06:48.000000 UTC
wholesale,SKU-01813,SHP-0011141,1,0,550,0,550,2025-07-03 10:24:18.000000 UTC
online,SKU-09176,SHP-0017248,2,0,500,105,395,2025-07-03 09:53:29.000000 UTC
retail,SKU-09214,SHP-0025005,2,0,500,105,395,2025-07-03 15:50:58.000000 UTC
online,SKU-05145,SHP-0025895,2,0,800,168,632,2025-07-03 02:23:26.000000 UTC
wholesale,SKU-02061,SHP-0015150,3,0,90,0,90,2025-07-03 07:54:10.000000 UTC
wholesale,SKU-06838,SHP-0007957,3,0,360,0,360,2025-07-03 15:07:10.000000 UTC
online,SKU-06386,SHP-0029524,3,0,660,138.6,521.4,2025-07-03 04:17:24.000000 UTC
online,SKU-05203,SHP-0013413,3,0,270,56.7,213.3,2025-07-03 03:57:04.000000 UTC
online,SKU-03146,SHP-0024583,4,0,1800,378,1422,2025-07-03 14:31:47.000000 UTC
online,SKU-05221,SHP-0009084,4,0,2200,462,1738,2025-07-03 13:05:18.000000 UTC
online,SKU-02779,SHP-0026897,4,0,320,67.2,252.8,2025-07-03 16:54:25.000000 UTC
retail,SKU-02246,SHP-0017847,3,3,660,138.6,521.4,2025-10-29 16:30:28.000000 UTC
online,SKU-01808,SHP-0007034,3,0,1050,220.5,829.5,2025-10-29 20:48:56.000000 UTC
wholesale,SKU-04869,SHP-0024120,1,0,550,0,550,2025-10-11 17:55:40.000000 UTC
wholesale,SKU-02366,SHP-0029830,1,0,250,0,250,2025-10-11 19:49:50.000000 UTC
wholesale,SKU-07252,SHP-0019614,2,0,900,0,900,2025-10-11 16:26:47.000000 UTC
wholesale,SKU-03006,SHP-0017993,2,0,240,0,240,2025-10-11 23:03:08.000000 UTC
wholesale,SKU-02610,SHP-0001281,1,0,400,0,400,2025-02-04 04:49:17.000000 UTC
wholesale,SKU-07896,SHP-0004626,2,0,240,0,240,2025-02-04 06:20:43.000000 UTC
wholesale,SKU-05090,SHP-0010166,2,0,400,0,400,2025-02-04 08:01:46.000000 UTC
online,SKU-07829,SHP-0008460,4,4,1400,294,1106,2025-02-04 14:01:23.000000 UTC
wholesale,SKU-03880,SHP-0016811,1,0,30,0,30,2024-08-11 13:45:18.000000 UTC
online,SKU-09176,SHP-0014433,3,0,750,157.5,592.5,2024-08-11 17:10:19.000000 UTC
retail,SKU-05898,SHP-0029265,3,1,540,113.4,426.6,2024-08-11 10:44:59.000000 UTC
online,SKU-06682,SHP-0020369,3,0,1050,220.5,829.5,2024-08-11 15:34:52.000000 UTC
online,SKU-02129,SHP-0029918,3,0,1050,220.5,829.5,2024-08-11 23:00:58.000000 UTC
wholesale,SKU-01203,SHP-0014348,1,0,60,0,60,2025-10-12 02:51:16.000000 UTC
wholesale,SKU-07707,SHP-0022713,2,0,400,0,400,2025-10-12 15:11:35.000000 UTC
online,SKU-04869,SHP-0029384,2,0,1100,231,869,2025-10-12 23:44:30.000000 UTC
marketplace,SKU-02497,SHP-0022523,3,0,840,176.4,663.6,2025-10-12 05:00:37.000000 UTC
wholesale,SKU-05638,SHP-0017985,1,0,60,0,60,2026-02-01 01:40:33.000000 UTC
wholesale,SKU-05145,SHP-0017579,1,0,400,0,400,2026-02-01 13:53:40.000000 UTC
wholesale,SKU-01952,SHP-0006962,1,0,90,0,90,2026-02-01 19:27:49.000000 UTC
online,SKU-07922,SHP-0005611,3,0,660,138.6,521.4,2026-02-01 14:00:36.000000 UTC
online,SKU-09176,SHP-0027481,2,0,500,105,395,2026-02-01 10:27:04.000000 UTC
online,SKU-06682,SHP-0025496,3,0,1050,220.5,829.5,2026-02-01 20:46:01.000000 UTC
wholesale,SKU-09214,SHP-0004054,1,0,250,0,250,2025-08-22 00:18:58.000000 UTC
wholesale,SKU-08583,SHP-0025923,1,0,550,0,550,2025-08-22 20:19:59.000000 UTC
wholesale,SKU-03146,SHP-0026657,2,0,900,0,900,2025-08-22 01:38:26.000000 UTC
online,SKU-04641,SHP-0027457,3,0,660,138.6,521.4,2025-08-22 04:45:44.000000 UTC
wholesale,SKU-06130,SHP-0004518,1,0,30,0,30,2025-04-24 01:19:28.000000 UTC
wholesale,SKU-07922,SHP-0002947,3,0,660,0,660,2025-04-24 14:09:54.000000 UTC
online,SKU-04424,SHP-0004633,3,0,840,176.4,663.6,2025-04-24 21:14:25.000000 UTC
online,SKU-01677,SHP-0005629,4,0,1120,235.2,884.8,2025-04-24 02:42:05.000000 UTC
marketplace,SKU-04971,SHP-0015197,4,0,480,100.8,379.2,2025-04-24 11:52:45.000000 UTC
wholesale,SKU-02610,SHP-0026365,1,0,400,0,400,2026-03-24 10:40:27.000000 UTC
wholesale,SKU-09214,SHP-0021748,2,0,500,0,500,2026-03-24 05:40:47.000000 UTC
wholesale,SKU-07051,SHP-0020068,2,0,160,0,160,2026-03-24 12:39:48.000000 UTC
online,SKU-05221,SHP-0027451,2,0,1100,231,869,2026-03-24 20:23:28.000000 UTC
wholesale,SKU-02610,SHP-0027913,1,0,400,0,400,2026-02-19 08:51:17.000000 UTC
retail,SKU-06665,SHP-0022737,2,0,500,105,395,2026-02-19 09:34:13.000000 UTC
wholesale,SKU-01521,SHP-0004917,3,0,360,0,360,2026-02-19 13:43:29.000000 UTC
online,SKU-03093,SHP-0028939,3,0,540,113.4,426.6,2026-02-19 21:16:19.000000 UTC
wholesale,SKU-06044,SHP-0002135,3,0,1050,0,1050,2026-02-19 17:37:03.000000 UTC
wholesale,SKU-07584,SHP-9390867,2,0,600,0,600,2025-04-21 04:14:41.000000 UTC
online,SKU-07922,SHP-0019906,3,0,660,138.6,521.4,2025-04-21 07:25:08.000000 UTC
online,SKU-05145,SHP-0010154,2,0,800,168,632,2025-04-21 12:50:20.000000 UTC
wholesale,SKU-01813,SHP-0025345,1,0,550,0,550,2024-07-04 10:20:15.000000 UTC
online,SKU-06665,SHP-0003097,3,0,750,157.5,592.5,2024-07-04 05:22:50.000000 UTC
retail,SKU-08583,SHP-0012767,3,0,1650,346.5,1303.5,2024-07-04 11:21:54.000000 UTC
online,SKU-05506,SHP-0029373,4,0,880,184.8,695.2,2024-07-04 13:19:28.000000 UTC
online,SKU-06070,SHP-0020497,4,2,800,168,632,2024-07-04 22:03:46.000000 UTC
online,SKU-07255,SHP-0022574,4,3,720,151.2,568.8,2024-07-04 10:01:29.000000 UTC
online,SKU-02367,SHP-0003452,4,0,480,100.8,379.2,2024-07-04 01:28:58.000000 UTC
wholesale,SKU-07887,SHP-0008522,1,0,60,0,60,2025-07-07 01:57:52.000000 UTC
wholesale,SKU-01387,SHP-0026350,4,0,600,0,600,2025-07-07 10:01:09.000000 UTC
wholesale,SKU-02680,SHP-0013588,2,0,800,0,800,2025-07-07 14:48:43.000000 UTC
wholesale,SKU-02367,SHP-0005375,3,0,360,0,360,2025-07-07 22:03:46.000000 UTC
retail,SKU-90795,SHP-0029058,3,0,270,56.7,213.3,2025-07-07 19:38:15.000000 UTC
retail,SKU-04882,SHP-0017923,3,0,840,176.4,663.6,2025-07-07 21:46:36.000000 UTC
marketplace,SKU-02680,SHP-0004239,3,0,1200,252,948,2025-07-07 02:05:13.000000 UTC
wholesale,SKU-01813,SHP-0022162,1,0,550,0,550,2026-03-26 00:25:01.000000 UTC
wholesale,SKU-02427,SHP-0013677,1,1,60,0,60,2026-03-26 01:54:04.000000 UTC
wholesale,SKU-02493,SHP-0016573,1,0,90,0,90,2026-03-26 02:30:19.000000 UTC
wholesale,SKU-05131,SHP-0011783,2,0,240,0,240,2026-03-26 07:51:02.000000 UTC
wholesale,SKU-05506,SHP-0019849,2,0,440,0,440,2026-03-26 10:40:08.000000 UTC
wholesale,SKU-01332,SHP-0021439,2,0,160,0,160,2026-03-26 10:46:43.000000 UTC
wholesale,SKU-08095,SHP-0026842,2,0,360,0,360,2026-03-26 18:52:33.000000 UTC
retail,SKU-02366,SHP-0002078,3,0,750,157.5,592.5,2026-03-26 00:01:29.000000 UTC
wholesale,SKU-01813,SHP-0013487,2,0,1100,0,1100,2024-10-23 11:38:17.000000 UTC
wholesale,SKU-02493,SHP-0014394,1,0,90,0,90,2024-10-23 14:01:27.000000 UTC
wholesale,SKU-04284,SHP-0023399,1,0,400,0,400,2024-10-23 21:48:47.000000 UTC
online,SKU-05506,SHP-0028445,4,0,880,184.8,695.2,2024-10-23 21:11:21.000000 UTC
online,SKU-09925,SHP-0009007,4,0,1400,294,1106,2024-10-23 15:06:57.000000 UTC
wholesale,SKU-03628,SHP-0015222,1,0,90,0,90,2026-02-11 16:56:09.000000 UTC
wholesale,SKU-04551,SHP-0011802,2,0,160,0,160,2026-02-11 22:26:09.000000 UTC
retail,SKU-04869,SHP-0024236,2,0,1100,231,869,2026-02-11 18:36:43.000000 UTC
online,SKU-05221,SHP-0025061,2,0,1100,231,869,2026-02-11 19:11:36.000000 UTC
wholesale,SKU-01813,SHP-0018812,1,0,550,0,550,2024-08-22 09:25:11.000000 UTC
wholesale,SKU-04081,SHP-0029602,1,0,400,0,400,2024-08-22 15:14:23.000000 UTC
online,SKU-05498,SHP-0014944,2,0,800,168,632,2024-08-22 07:38:51.000000 UTC
online,SKU-02680,SHP-0023260,2,0,800,168,632,2024-08-22 12:15:11.000000 UTC
wholesale,SKU-05944,SHP-0008478,3,0,1050,0,1050,2024-08-22 08:33:57.000000 UTC
wholesale,SKU-07194,SHP-0004271,4,0,320,0,320,2024-08-22 16:06:21.000000 UTC
marketplace,SKU-07051,SHP-0015640,4,0,320,67.2,252.8,2024-08-22 13:17:33.000000 UTC
wholesale,SKU-05638,SHP-0021052,1,0,60,0,60,2024-07-25 00:23:59.000000 UTC
wholesale,SKU-05815,SHP-9971013,1,0,30,0,30,2024-07-25 07:55:38.000000 UTC
wholesale,SKU-09176,SHP-0027154,1,0,250,0,250,2024-07-25 19:25:18.000000 UTC
wholesale,SKU-06583,SHP-0011801,2,0,440,0,440,2024-07-25 06:22:44.000000 UTC
retail,SKU-04284,SHP-0017250,2,0,800,168,632,2024-07-25 06:33:16.000000 UTC
online,SKU-04270,SHP-0000387,3,0,660,138.6,521.4,2024-07-25 05:56:04.000000 UTC
online,SKU-05200,SHP-0016987,3,0,540,113.4,426.6,2024-07-25 05:37:05.000000 UTC
online,SKU-08057,SHP-0010397,4,0,1120,235.2,884.8,2024-07-25 11:47:50.000000 UTC
online,SKU-04888,SHP-0019913,4,0,480,100.8,379.2,2024-07-25 20:08:51.000000 UTC
wholesale,SKU-05815,SHP-0026496,1,0,30,0,30,2026-02-15 16:56:51.000000 UTC
online,SKU-02680,SHP-0015765,2,0,800,168,632,2026-02-15 12:33:33.000000 UTC
online,SKU-02129,SHP-0001347,3,0,1050,220.5,829.5,2026-02-15 16:37:25.000000 UTC
wholesale,SKU-02427,SHP-0015259,1,0,60,0,60,2024-08-25 00:10:01.000000 UTC
wholesale,SKU-01829,SHP-0026664,1,0,30,0,30,2024-08-25 21:18:56.000000 UTC
wholesale,SKU-08165,SHP-0019374,2,0,440,0,440,2024-08-25 04:40:13.000000 UTC
online,SKU-06927,SHP-0011698,3,0,660,138.6,521.4,2024-08-25 11:59:48.000000 UTC
retail,SKU-08397,SHP-0020180,3,0,660,138.6,521.4,2024-08-25 14:35:34.000000 UTC
retail,SKU-05506,SHP-0006881,3,0,660,138.6,521.4,2024-08-25 17:20:10.000000 UTC
wholesale,SKU-01829,SHP-0021252,1,0,30,0,30,2024-07-14 04:54:09.000000 UTC
wholesale,SKU-05506,SHP-0006205,2,0,440,0,440,2024-07-14 18:51:58.000000 UTC
wholesale,SKU-07707,SHP-9855211,2,0,400,0,400,2024-07-14 20:52:36.000000 UTC
online,SKU-01813,SHP-0004431,2,1,1100,231,869,2024-07-14 22:10:51.000000 UTC
wholesale,SKU-04445,SHP-0020675,3,0,540,0,540,2024-07-14 16:12:39.000000 UTC
online,SKU-02366,SHP-0006840,2,0,500,105,395,2024-07-11 08:20:15.000000 UTC
retail,SKU-09585,SHP-0015916,3,0,840,176.4,663.6,2024-07-11 16:52:49.000000 UTC
retail,SKU-05221,SHP-0010472,2,1,1100,231,869,2024-11-30 22:26:43.000000 UTC
online,SKU-03014,SHP-0024055,2,0,1100,231,869,2024-11-30 23:09:48.000000 UTC
online,SKU-05145,SHP-0025689,2,0,800,168,632,2024-11-30 12:15:41.000000 UTC
retail,SKU-01813,SHP-0013468,3,0,1650,346.5,1303.5,2024-11-30 09:39:51.000000 UTC
online,SKU-04445,SHP-0021704,3,0,540,113.4,426.6,2024-11-30 08:10:49.000000 UTC
wholesale,SKU-01952,SHP-0028328,1,0,90,0,90,2025-09-20 15:22:48.000000 UTC
online,SKU-04882,SHP-0013702,3,0,840,176.4,663.6,2025-09-20 17:27:22.000000 UTC
retail,SKU-06044,SHP-0027562,3,0,1050,220.5,829.5,2025-09-20 16:45:13.000000 UTC
marketplace,SKU-06048,SHP-0004197,4,0,720,151.2,568.8,2025-09-20 22:39:20.000000 UTC
wholesale,SKU-04445,SHP-0029393,3,0,540,0,540,2025-11-21 04:26:23.000000 UTC
wholesale,SKU-08633,SHP-0025233,1,0,60,0,60,2025-11-21 12:28:27.000000 UTC
wholesale,SKU-05145,SHP-0017876,1,0,400,0,400,2025-11-21 17:33:55.000000 UTC
wholesale,SKU-06665,SHP-0024243,1,0,250,0,250,2025-11-21 17:48:22.000000 UTC
wholesale,SKU-95170,SHP-0022204,1,0,550,0,550,2025-11-21 23:18:31.000000 UTC
online,SKU-02918,SHP-0011139,4,0,1800,378,1422,2025-11-21 12:33:32.000000 UTC
online,SKU-03014,SHP-0004715,2,0,1100,231,869,2025-11-21 11:33:05.000000 UTC
online,SKU-04081,SHP-0023456,2,0,800,168,632,2025-11-21 10:42:26.000000 UTC
marketplace,SKU-02152,SHP-0024742,3,0,540,113.4,426.6,2025-11-21 09:32:05.000000 UTC
online,SKU-08843,SHP-0002826,3,0,540,113.4,426.6,2025-11-21 11:27:17.000000 UTC
online,SKU-05840,SHP-0013452,3,0,1350,283.5,1066.5,2025-11-21 01:34:26.000000 UTC
online,SKU-07323,SHP-0019008,4,1,720,151.2,568.8,2025-11-21 21:46:02.000000 UTC
retail,SKU-06044,SHP-0028779,3,0,1050,220.5,829.5,2025-11-21 01:17:09.000000 UTC
wholesale,SKU-07929,SHP-0003124,1,0,60,0,60,2024-10-11 21:23:06.000000 UTC
retail,SKU-02366,SHP-0016716,2,0,500,105,395,2024-10-11 05:36:41.000000 UTC
marketplace,SKU-05221,SHP-0013989,3,0,1650,346.5,1303.5,2024-10-11 07:41:12.000000 UTC
online,SKU-03146,SHP-0029236,3,0,1350,283.5,1066.5,2024-10-11 14:05:22.000000 UTC
wholesale,SKU-01203,SHP-0022326,1,0,60,0,60,2025-08-11 19:16:02.000000 UTC
wholesale,SKU-06838,SHP-0019721,3,0,360,0,360,2025-08-11 19:09:59.000000 UTC
online,SKU-08007,SHP-0002069,4,0,800,168,632,2025-08-11 18:39:25.000000 UTC
retail,SKU-06583,SHP-0028266,3,0,660,138.6,521.4,2024-07-12 05:12:46.000000 UTC
online,SKU-06667,SHP-0022284,3,0,540,113.4,426.6,2024-07-12 01:46:43.000000 UTC
online,SKU-08411,SHP-0018801,4,0,1800,378,1422,2024-07-12 15:57:25.000000 UTC
online,SKU-05840,SHP-0009546,4,0,1800,378,1422,2024-07-12 16:48:21.000000 UTC
wholesale,SKU-01829,SHP-0019033,1,0,30,0,30,2026-03-20 01:13:26.000000 UTC
wholesale,SKU-06665,SHP-0022115,1,0,250,0,250,2026-03-20 01:34:27.000000 UTC
wholesale,SKU-01813,SHP-0021209,1,0,550,0,550,2026-03-20 04:49:15.000000 UTC
wholesale,SKU-07051,SHP-0003368,2,0,160,0,160,2026-03-20 12:47:03.000000 UTC
wholesale,SKU-08397,SHP-0025237,2,0,440,0,440,2026-03-20 19:12:56.000000 UTC
online,SKU-06665,SHP-0022868,3,0,750,157.5,592.5,2026-03-20 06:30:19.000000 UTC
online,SKU-03715,SHP-0020702,3,0,1050,220.5,829.5,2026-03-20 20:40:47.000000 UTC
online,SKU-09878,SHP-0002146,4,0,880,184.8,695.2,2026-03-20 01:54:10.000000 UTC
wholesale,SKU-01332,SHP-0007879,2,0,160,0,160,2024-07-29 11:23:56.000000 UTC
online,SKU-08583,SHP-0013086,4,0,2200,462,1738,2024-07-29 11:37:46.000000 UTC
online,SKU-09176,SHP-0027006,2,0,500,105,395,2024-07-29 05:08:19.000000 UTC
wholesale,SKU-06665,SHP-0002565,1,0,250,0,250,2025-07-28 20:07:51.000000 UTC
wholesale,SKU-02129,SHP-0008253,3,0,1050,0,1050,2025-07-28 17:35:31.000000 UTC
wholesale,SKU-05524,SHP-0019297,3,0,360,0,360,2025-07-28 20:02:04.000000 UTC
online,SKU-03014,SHP-0025854,3,0,1650,346.5,1303.5,2025-07-28 16:26:28.000000 UTC
wholesale,SKU-01829,SHP-0007537,1,0,30,0,30,2025-09-21 04:26:37.000000 UTC
wholesale,SKU-05638,SHP-0009027,1,0,60,0,60,2025-09-21 21:43:36.000000 UTC
wholesale,SKU-02246,SHP-0015489,2,0,440,0,440,2025-09-21 00:42:06.000000 UTC
online,SKU-04253,SHP-0017492,3,0,1050,220.5,829.5,2025-09-21 19:17:28.000000 UTC
wholesale,SKU-04445,SHP-0009423,4,0,720,0,720,2025-09-21 10:16:58.000000 UTC
online,SKU-07957,SHP-0007182,4,2,320,67.2,252.8,2025-09-21 06:55:51.000000 UTC
online,SKU-09028,SHP-0027299,4,2,720,151.2,568.8,2025-09-21 10:23:57.000000 UTC
wholesale,SKU-01952,SHP-0006428,1,0,90,0,90,2025-07-06 19:32:21.000000 UTC
wholesale,SKU-05523,SHP-0003487,2,0,700,0,700,2025-07-06 04:26:37.000000 UTC
wholesale,SKU-07949,SHP-0012040,3,0,360,0,360,2025-07-06 11:07:36.000000 UTC
online,SKU-01706,SHP-0014614,4,0,720,151.2,568.8,2025-07-06 04:38:45.000000 UTC
wholesale,SKU-97094,SHP-0022376,2,0,1100,0,1100,2026-02-27 01:15:37.000000 UTC
wholesale,SKU-02493,SHP-0021917,1,0,90,0,90,2026-02-27 18:24:06.000000 UTC
online,SKU-01065,SHP-0009397,3,0,840,176.4,663.6,2026-02-27 19:29:17.000000 UTC
online,SKU-02680,SHP-0015565,2,0,800,168,632,2026-02-27 04:48:21.000000 UTC
online,SKU-07725,SHP-0020853,4,0,320,67.2,252.8,2026-02-27 02:47:45.000000 UTC
wholesale,SKU-07824,SHP-0028577,2,0,560,0,560,2025-10-01 02:41:24.000000 UTC
online,SKU-04869,SHP-0006626,2,0,1100,231,869,2025-10-01 11:16:17.000000 UTC
online,SKU-07829,SHP-0019151,3,0,1050,220.5,829.5,2025-10-01 10:59:53.000000 UTC
marketplace,SKU-03014,SHP-0001842,4,0,2200,462,1738,2025-10-01 19:40:15.000000 UTC
online,SKU-06947,SHP-0026186,4,0,480,100.8,379.2,2025-10-01 07:05:20.000000 UTC
wholesale,SKU-01813,SHP-0004125,1,0,550,0,550,2026-02-14 03:43:38.000000 UTC
wholesale,SKU-02021,SHP-0024687,1,0,60,0,60,2026-02-14 10:25:30.000000 UTC
wholesale,SKU-06130,SHP-0027977,1,0,30,0,30,2026-02-14 17:44:44.000000 UTC
wholesale,SKU-05221,SHP-0003688,1,0,550,0,550,2026-02-14 22:20:18.000000 UTC
wholesale,SKU-08165,SHP-0003136,2,0,440,0,440,2026-02-14 12:17:55.000000 UTC
wholesale,SKU-04081,SHP-0011993,3,0,1200,0,1200,2026-02-14 20:54:23.000000 UTC
retail,SKU-09214,SHP-0000132,3,3,750,157.5,592.5,2026-02-14 18:31:20.000000 UTC
wholesale,SKU-04253,SHP-0008379,4,0,1400,0,1400,2025-02-08 05:41:35.000000 UTC
wholesale,SKU-06130,SHP-0008573,1,0,30,0,30,2026-04-12 08:14:26.000000 UTC
retail,SKU-04284,SHP-0028325,2,0,800,168,632,2026-04-12 22:18:06.000000 UTC
retail,SKU-09214,SHP-0019468,2,0,500,105,395,2026-04-12 10:23:44.000000 UTC
online,SKU-08101,SHP-0003196,3,0,840,176.4,663.6,2026-04-12 10:39:57.000000 UTC
online,SKU-06667,SHP-0009187,3,0,540,113.4,426.6,2026-04-12 20:33:10.000000 UTC
retail,SKU-05145,SHP-0024727,3,0,1200,252,948,2026-04-12 23:04:16.000000 UTC
wholesale,SKU-08583,SHP-0015816,4,0,2200,0,2200,2026-04-12 21:21:01.000000 UTC
wholesale,SKU-05815,SHP-0020292,1,0,30,0,30,2026-01-19 07:15:57.000000 UTC
wholesale,SKU-04551,SHP-0016126,2,0,160,0,160,2026-01-19 11:55:16.000000 UTC
